관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
강원도 원주시청,강원도 원주시 행구동 1035,15-Jan,30,1,128.0017395,,37.3434868,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1641-6,15-Jan,30,1,127.9271927,"강원도 원주시 시청로 74, (무실동)",37.3367653,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1656-8,15-Jan,30,1,127.9243164,"강원도 원주시 섬밭들2길 12-1, (무실동)",37.3339005,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1720-11,15-Jan,30,1,127.9630127,"강원도 원주시 단관초교길 26-6, (관설동)",37.3165245,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1705-1,15-Jan,30,1,127.9639282,"강원도 원주시 라옹정길 3-11, (관설동)",37.3178139,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 598-2,15-Jan,30,1,127.9823608,,37.3068237,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 829-28,15-Jan,30,1,127.9795303,,37.3017845,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 귀래리 254-13,15-Jan,30,1,127.8944016,,37.2232132,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 신림면 신림리 948,15-Jan,30,1,128.0876007,"강원도 원주시 신림면 신림황둔로 187-1, (신림리)",37.2455254,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 학성동 1072-7,15-Jan,30,1,127.9378357,"강원도 원주시 청산길 12, (학성동)",37.3557472,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장1동 812-10,15-Jan,30,1,127.9519653,,37.3610497,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1891-1,15-Feb,30,1,127.9290085,,37.327137,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1841,15-Feb,30,1,127.9300766,,37.3317719,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1846-2,15-Feb,30,1,127.9289551,,37.3325348,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1789,15-Feb,30,1,127.9329224,,37.3358078,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 행구동 1054-1,15-Feb,30,1,127.9957886,,37.3435822,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 행구동 1054-1,15-Feb,30,1,127.9962082,,37.3423462,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 행구동 1054-1,15-Feb,30,1,127.9970703,,37.3420677,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 행구동 1054-1,15-Feb,30,1,127.9968796,,37.3407669,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 행구동 1054-1,15-Feb,30,1,127.9954147,,37.3415756,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1751-3,15-Feb,30,1,127.95961,"강원도 원주시 단관공원길 45, (관설동)",37.3171196,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1751-3,15-Feb,30,1,127.9584808,"강원도 원주시 단관공원길 45, (관설동)",37.318531,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 반곡관설동 1751-3,15-Feb,30,1,127.9586945,"강원도 원주시 단관공원길 45, (관설동)",37.3190117,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단계동 854,15-Feb,30,1,127.931778,,37.3461723,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 단계동 854,15-Feb,30,1,127.931015,,37.3470688,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1826,15-Feb,30,1,127.9321365,"강원도 원주시 무실로 323, (무실동)",37.3329201,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 1826,15-Feb,30,1,127.9323349,"강원도 원주시 무실로 323, (무실동)",37.3337555,기타,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 호저면 만종리 1250-1,14-Jan,30,1,127.916626,,37.3610497,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 호저면 만종리 1250-1,14-Jan,30,1,127.916626,,37.3610497,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 남원주IC 진입로,16-Jul,30,1,127.9221954,"강원도 원주시 진입로 , 남원주IC  (무실동)",37.3234329,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 무실동 남원주IC 진입로,16-Jul,30,1,127.9221954,"강원도 원주시 진입로 , 남원주IC  (무실동)",37.3234329,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 보통리 242-32,16-Jul,30,1,127.8719635,,37.3374825,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 보통리 242-32,16-Jul,30,1,127.8719635,,37.3374825,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 운남리 556-24,16-Jul,30,1,127.8834076,"강원도 원주시 귀래면 너더리길 4-7, (운남리)",37.163372,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 호저면 광격리 산104-2,17-Mar,30,1,127.9434128,,37.4647293,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 호저면 매호리 636-2,17-Mar,30,1,127.8705673,"강원도 원주시 호저면 매호로 6, (매호리)",37.4101105,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 둔둔리 643,13-Sep,30,1,127.9787674,,37.4575958,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 안창리 627-3,13-Sep,30,1,127.7990723,,37.3528748,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 부론면 흥호리 595-2,13-Sep,30,1,127.7582703,,37.2425232,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 용암리 871-4,13-Sep,30,1,127.82901,,37.1550713,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 호저면 주산1리 731-9,17-Mar,30,1,127.9216003,"강원도 원주시 호저면 호저로 596, (주산1리)",37.4246483,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 둔둔리 984-2,16-Jul,30,1,127.9781189,,37.4458847,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 둔둔리 984-3,16-Jul,30,1,127.9781189,,37.4458847,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 신림면 용암리 1030,10-Dec,30,1,128.0907745,,37.2150917,차량방범,고정형,2018-07-27,130,033-737-5146
강원도 원주시청,강원도 원주시 소초면 학곡리 643,17-Mar,30,1,128.0604553,"강원도 원주시 소초면 토동길 25-4, (학곡리)",37.439209,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 원주IC 진입로,17-Mar,30,1,127.9510727,"강원도 원주시 진입로 , 원주IC  (태장2동)",37.3977013,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 태장2동 원주IC 진입로,17-Mar,30,1,127.9510727,"강원도 원주시 진입로 , 원주IC  (태장2동)",37.3977013,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 부론면 법천리 1574-5,16-Jul,30,1,127.7477036,,37.2063141,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 매지리 1152-2,17-Mar,30,1,127.9044266,,37.2686272,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 매지리 1152-2,17-Mar,30,1,127.9044266,,37.2686272,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 반계리 산111-2,15-Sep,30,1,127.769722,,37.277977,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 반계리 산111-2,15-Sep,30,1,127.769722,,37.277977,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 문막리 316-12,15-Sep,30,1,127.8145218,,37.3064384,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 문막리 316-12,15-Sep,30,1,127.8145218,,37.3064384,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 후용리 498-7,15-Sep,30,1,127.7977066,"강원도 원주시 문막읍 견훤로 841, (후용리)",37.2670097,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 후용리 498-7,15-Sep,30,1,127.7977066,"강원도 원주시 문막읍 견훤로 841, (후용리)",37.2670097,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 비두리 1953-3,15-Sep,30,1,127.8467331,,37.2337379,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 비두리 1953-3,15-Sep,30,1,127.8467331,,37.2337379,차량방범,고정형,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 동화리 1538-3,15-Sep,30,1,127.830986,,37.3244934,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 문막리 884,15-Sep,30,1,127.8175735,,37.3053856,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 문막읍 건등리 1079-9,15-Sep,30,1,127.8049927,,37.3264046,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 평장리 382,15-Sep,30,1,128.0073395,"강원도 원주시 소초면 평장두둑2길 1, (평장리)",37.4109459,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 장양리 1258-3,15-Sep,30,1,127.9465408,,37.4131851,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 평장리 689,15-Sep,30,1,127.9963837,"강원도 원주시 소초면 신양선녀길 332, (평장리)",37.4124985,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 소초면 흥양리 265,15-Sep,30,1,128.0078583,"강원도 원주시 소초면 운곡로 356, (흥양리)",37.3645859,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 호저면 만종리 661-9,15-Sep,30,1,127.899292,,37.3530083,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 호저면 옥산리 617-6,15-Sep,30,1,127.9302139,,37.4304047,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 판대리 376-2,15-Sep,30,1,127.7862701,"강원도 원주시 지정면 지정로 1331, (판대리)",37.388485,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 안창리 399-5,15-Sep,30,1,127.8207169,,37.3409004,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 지정면 신평리 193-9,15-Sep,30,1,127.8982468,,37.3600311,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 부론면 손곡리 1369-1,15-Sep,30,1,127.7863541,,37.2280426,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 귀래면 운남리 555-2,15-Sep,30,1,127.8845062,,37.1700439,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 매지리 1924,15-Sep,30,1,127.9107666,"강원도 원주시 흥업면 세동길 7, (매지리)",37.2801132,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 대안리 1036-3,15-Sep,30,1,127.8855057,,37.2976379,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 매지리 1724-6,15-Sep,30,1,127.9024353,,37.2582817,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 흥업면 매지리 1238-8,15-Sep,30,1,127.9067459,"강원도 원주시 흥업면 매남동길 5, (매지리)",37.2753372,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 판부면 서곡리 1213-2,15-Sep,30,1,127.940361,,37.2930107,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 판부면 서곡리 739-3,15-Sep,30,1,127.9283447,,37.3087006,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 신림면 신림리 165-3,15-Sep,30,1,128.0884094,,37.2389641,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 중앙동 327-9,15-Sep,30,1,127.9476929,"강원도 원주시 중앙로 190, (학성동)",37.3532372,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 학성동 646-2,15-Sep,30,1,127.9444427,,37.3615532,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 중앙동 707-3,15-Sep,30,1,127.94767,"강원도 원주시 정지길 20, (학성동)",37.3647156,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 원인동 242-1,15-Sep,30,1,127.9537964,"강원도 원주시 중앙로 27, (인동)",37.346344,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 원인동 166-6,15-Sep,30,1,127.9442062,,37.3407097,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 원인동 148-4,15-Sep,30,1,127.952446,"강원도 원주시 일산로82번길 4, (원동)",37.3456497,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 개운동 283-6,15-Sep,30,1,127.9509048,,37.3367805,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 개운동 278-2,15-Sep,30,1,127.9543152,"강원도 원주시 남원로644번길 19-2, (개운동)",37.3409729,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 개운동 262-4,15-Sep,30,1,127.9545364,"강원도 원주시 구만이길 19, (개운동)",37.3361206,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 205-151,15-Sep,30,1,127.9472046,"강원도 원주시 남산로48번길 50, (명륜동, 동현)",37.3407097,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 308-4,15-Sep,30,1,127.9398117,"강원도 원주시 종각길 6-14, (명륜동)",37.3403702,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜1동 137-1,15-Sep,30,1,127.9508514,"강원도 원주시 탑두둑길 45-2, (명륜동)",37.3418655,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 425,15-Sep,30,1,127.9438629,"강원도 원주시 남원로527번길 8-42, (명륜동)",37.333786,생활방범,360도 회전,2018-07-27,200,033-737-5146
강원도 원주시청,강원도 원주시 명륜2동 818-6,15-Sep,30,1,127.9436798,"강원도 원주시 황소마을길 13-8, (명륜동)",37.3300514,생활방범,360도 회전,2018-07-27,200,033-737-5146
